263|אָבער דאָס הײזעל, דאָס װאַסער און דער נאָמען איבערפיהרער בלײבען ביז איצט.
264|דער הײנטיגער איבערפיהרער הײסט חײם און איז אַ יוד פון אַ יאָהר פופציג, אַ הױכער און אַ דאַרער.
265|דאָס פּנים אױסגעצױגען און די װײסע באָרד אױסגעצױגען, און דער הױכער געקנײטשטער שטערן איז אױסגעצױגען.
266|אַ װאַסער-קינד, אױפגעצױגען געװאָרען בײם װאַסער, און װער װײסט, אױב זײן קבר װעט נישט זײן אין װאסער.
267|נו, װעט עס אין װאסער גופא נישט זײן, על כל פּנים װעט עס זײן בײם װאַסער.
268|און װעט אַ געװיסער קוען, װעט איהם דאָס װאַסער פון קבר אַרױסנעהמען און מיטפיהרען איהם מיט זיך קײן דאַנציג, אַזױ װי עס האָט מיט זײן פאָטער און מיט זײן זײדען געטון.
269|און װאָס איז דער אונטערשיעד, צי מיט דער ערד, אָדער מיט'ן װאַסער אױסגעמישט צו װערען?
270|די ערד איז טױט, זי שװײגט תּמיד און שטעהט תּמיד אױף אײן אָרט, דאָס װאַסער לױפט, אײלט זיך אין דער װעלט אַרײן, עס לעבט כאָטש.
271|משפּחה מיט'ן װאַסער איז ער שױן פון לאַנג.
272|דאָס װאַסער דאַרף יעדעס יאָהר אַ מענש, און זײן משה'לע איז שױן פון לאַנג מיט'ן װאַסער געװאָרען אױסגעמישט, און דרעמעלט דער איבערפיהרער אַ מאָל שבת נאָכ'ן מיטאָג ביט ברעג אײן, און אַ כװאַליע קומט צולױפען און רױשט, דאַכט זיך איהם, אַז מה'לע מיט זײנע חברים, די כװאַליעס, זײנען איהם געקומען װעקען.
273|זומער ציהט ער די פּרנסה פון װאַסער, אַ גאַנצע װאָך איז ער אױף דעם שיפעל, און זײן לײװענד שפּאַלט און שײדט אָב אײן הימעל פון צװײטען.
274|שבת.
275|דאָס װאַסער פיהרט זיך יודישליך, עס האַלט מיט שבתיס און ימים-טובים, שטיל איז עס, עס קושט אײן ביואַליע די צװײטע, און ער מיט'ן װײב זיצען פאַר דער טהיר.
276|ער זאָגט פּרק, דאָט װײב לײענט אין צאינה וראינה און זײ דערצעהלען די כװאַליעס גאָט'ס װוּנדער, און יעדע כװאַליע כאַפּט אַ װאָרט און מאַכט פּליטה.
277|װינטער איז דער טײך געפרױרען, צוגעדעקט אין זײן שײד.
278|דאס הײזעל איז פערשנײט, פערשאָטש פון קאפ בין צו די
279|פיס.
280|פון דעם בלומען-פערקאָװעטען פענסטערעל שטאַרט אַרױס דעם איבערפיהרער'ס אַן אױג און בעטראכט דעם שותף, דעם טײך, װי ער איז צוגעדעקט, געפרױרען.
281|דער איבערפיהרער קוקט און קרעכצט.
282|צװײ זײנען פערפרױרען: דער טײך הינטער'ן אײז און דער איבערפיהרעד אין זײן הײזעל.
283|און װען דאָס װאַסער רײסט זיך פון הינטער זײן דעקע אַרױס און לעבט אױף, דענסטמאָל קריכט פון זײן װינטערדיגען קבר אױך דער איבערפיהרער אַרױס, האָט הנאה פון זײן שותף, װאָס איז צו תּחית-המתים אױפגעשטאַנען, און ער שמידט אױס זײן שיפעל מיט סמאָלע.
284|בײ נאַכט.
285|די געגענד איז אַרום שטיל.
286|דער הימעל קוקט מיט ליעבשאַפט אױף דער װעלט, װי אַ טאַטע אױף זײן הױז-געזינד.
287|די פעלדער זײנען מיט שנײ בעדעקט, און די בעת זײנען װי טױטע ריעזען אין זײערע תּכריכים.
288|דענסטמאָל שימערט פון איבערפיהרער'ס פערקאָװעטען פענסטעריל אַ שטראַהל ליכטיגקײט אַרױס און דרינגט ערגעץ-װוּ אין דער װעלט אַרײן.
289|װײט ערגעץ בלאָנדזשעט אַ פוסגעהער, ער דערזעהט דעם שטראַהל, װעלכער פיהרט איהם גלײך צום פענסטער פון הײזעל די נאַכט איבערצונעכטיגען.
290|עס איז נאָך װינטער.
291|מיט שנײ אַרום איז אַלץ נאָך בעדעקט, האָר האָך קוקט שױן גאָט פון דער הױך מיט קלאָהרע אױגען אראָב.
292|די זון איז איבער די גרױע װינטערדיגע װאָלקען פערשפּרײט, און הדע שטראַהלען לעכערען די װינטערדיגע דעקע.
293|אױף די אַרומינע בערג צוגעהט דער שנײ קלאָר, רײן ; קײן מענשענ'ס פוס האָט נאָך נישט זײער רײנע װײסקײט בעריהרט, און גאַנצע שטראָמען צוגאַנגענער שנײ לאָזען זיך גלעטענדיק פון די בערג אראָב און פאלען אין דעם האַלב-געפרױרענעם טײך אַרײן.
294|דאָס אײז איבער'ן װאַסער איז דײן און דורכזיכטיג, און דאָס װאַסער קוקט דורך איהם, װי דורך אַ קלאָהע שױב אַרױס.
295|טהײלמאָל װאַרפט זיך אַ פיש אַרױף, האַקט אױף די שױב מיט'ן װײדעל, װאַרפט אַ בליק אױף גאָט'ס פרײע װעלט און פאַר גרױס גדולה, אַז די מאַמע, דאָס װאַסער, װעט באַלד פון זיך די שױב אַראָבװאַרפען, לאָזט ער זיך טיעף-נאָרקענדיק אין װאַסער אַרײן די בשורה די חברים אָנצוזאָגען.
296|און אַלץ אַרום איז בעהאָפטען אײנס מיט'ן צװײטען, אַלץ האָט דער שנײ צוזאַמענגעגאָסען.
297|קלאָהר,
298|דײן, העל, נאַר אײז שװארצער פש שטערט די װײסע שײ-ותלט  דאָס הײזעל, װאָס עס שעהם זיך אײנס אַלײן אין מאָל.
299|די חײם'טע געהט מיט'ן ער צו ש ברונעם, װאָס איז הינער דעם הײזעל, מיט אַ מאָל דערעהש זי מן דערװײטענס ר' יחזקאל'ס פוהר.
300|זי האָט באַלד די פר אָנט, און זי האָט צום מאַן דורכ'ן פענסטער אַרײנגעקלאַמ.
301|חײם, דער סוחר קד טראַמזעס פאָרט.
302|געמסט װי אַ חכם, אין א פּאָר שעה אַרום װאָלט פון'ם האָלץ קײן לעק ניט געבליבען  האָט חײם אָבגעענטפערט אַרױמעהג יף ר שװעל פון ער טהיר.
303|און װאָהר איז עס.
304|צװישען די װײסע פעלדער שװאַעט זע מער װעג און אױפ'ן װעג לױפש צװײ גרױע פערד, װאָס קומען ואָ אַ מל נערענמער.
305|באַלד איז נאָע מיט אַ קנאַל פון דער בײטש שם הײזעל שמעפאָהרען.
306|די פערד זײנען געװען צוהיצט, פערסאָפּעט.
307|ר' יחזקאל אָנגעטון אין זײן דיקען שאָפּען-פּעלץ, איז פון דער פור ש פרערענדיק:
308|נו, װאָס מאַכען דאָרט מײנע העלצלעך?
309|מר האָבען געטון, װאָס מר האָבען עלענט.
310|מען האָט נאָך אַ של מיט שטריקאַװעס געבוגען, א ברעטער צוזאַמענכּשלאַפּט און מיט גראָבע שרק צזם בענ פערפעסטיגט, אָבער װער װײסט?
311|שפּיעל דיך מיט אשר  האָט חש אױסגעלאָזט מאַכענדיק מיט די האַנד, װי ער װאָלט ערמט געואָלט געבען פערשעהן די גבורות פון איהר, פון זײן װײכסעל.
312|ר חײם איז צוגעגאַנגען צו ר' יחזקאלן און האָט הם נשטעקט שלום עלש, און ר' יחזקאל איז מט אַן אַראָבנעלאָזענעם ש אין שטבעל אַרײן.
313|אין דעם קלײנע, רוהעען איבל זײנען געשטאַנען צװײ הױכע בעטען, פול אָנגעלענט ביז אין האַלבען באַלקען מיט דעקען, אין ועלכע עס האָט זיך אױפגעהאַלטען די פעדערען פון די אַלע גענן און ש—עס, װאָס די ייִדענע האָט צײט נאָך איהר חתונה יעדען פרײשאַר געשאָסען  אױף אױסשטײער פאר שװעסטערקינדער אױף מג שן עם קלײנעם שױגען-שײנקעל װאָס ז געשטאַנען אין אַ
314|װינקעל שטוב  האָבען רױטע עפּעל אַרױסגעקוקט, װעלכע האָבען פערשפּרײט אַן עפּעל-געשמאַק אין דעם קלײנעם דאָרפישען שטיבעל.
315|ד' יחזקאל האָט זיך בײם טיש אַװעקגעזעצט.
316|פאַר עגמת- נפש האָט ער דעם שאָפּען-פּעלץ נישט אױסגעטון און האָט צום פענסטעריל אַרױסגעקוקט.
317|אַרום איז נאָך שטיל, נאָר פון גאַנץ װײט הערט זיך אַ מין גיסען.
318|דאָס זאָגט אָן שלעכטע בשורות, און פון ר' יחזקאל'ס ברוסט האָט זיך אױס געװױנהײט אַ רבונו של עולם אַרױסגעריסען.
319|נאָטע איז אַרײן אין שטוב און האָט עפּעס דאָרט בײ דער טהיר געזוכט.
320|די חײם'טע האָט זיך מיט איהם געקריעגט, װעגען האָלץ האַקען.
321|באַלד האָט אַ פײעריל געקנאַקט אין קיך  אַ יאַיכעל פאַר'ן סוחר אָבצוקאָכען.
322|די חײם'טע בײ דער קיך זעהט, אַז דער סוחר זיצט פערקלעהרט בײם טיש, הױבט זי איהם אָן צו טרײסטען:
323|זאָרגט נישט, סוחר, װעגען די טראַטװעס, גאָט װעט העלפען און װעט אײער סחורה פון װאַסער ראַטעװען.
324|ר' יחזקאל האָט זיך אומגעקוקט און דערזעהן די חײם'טע.
325|זי, אַ יודענע, טרײסט איהם, האָט ער זיך פאר זיך אַלײן פערשעהמט, און איז אַרױס אין הױף.
326|פיהרט מיך, ר' חײם, צום געהילץ,  האָט ער צו חײם'ען געזאָגט, טרעפענדיק יענעם צװײ עמער װאַסער טראָגען  נאָטע, קום מיט.
327|חײם האָט די עמער אין שטאַל געטראָגען.
328|אַלע דרײ זײנען הינטער'ן הײזעל צום געהילץ אַרונטער.
329|אַז מען האָט נישט געװוּסט, האָט מען נישט געקענט בעמערקען, אַז דאָרט ליעגט האָלץ.
330|האַלבליך איז עס אין אײז אײנגעפרױרען, און פון אױבען איז עס מיט װאָס צוגעדעקט.
331|נאָר לאַנגע ברעטער זעהען זיך װוּ ניט װוּ אַרױס, און לאַנגע דיקע שטריק זײנען אָנגעבונדען אָן דיקע בױטער, װאָס שטעהען בײם ברעג.
332|אַ שלעכט, אַ שלעכט געשעפט,  ברומט ר' יחזקאל פאַר זיך און מעסט מיט דעם שטעקען אין דער לופט לױט דעם אױג, װיפיעל אײל װײט קען דאָס געהילץ ליגען פון ברעג.
333|מען מוז קײן יאַנאָשעץ געהן פּױערען שאַפען, װאָס מעהר בּױערן, און אַזױ װי דאָס אײז װעט נאָר אָנהױבען זיך ריהרען, מון
334|מען דאָס געהילץ פון װאַסער אַרױסנעהמען.
335|װיפיעל עס זאָל קאָסטען  פערפאַלען.
336|װאָס דען?
337|אַז דאָס אײז װעט אָנהױבען ריהרען, װעט עס דאָס געהילץ װי אַ פעדעריל מיטנעהמען  שטימט ר' חײם מיט, מיט אַ מין בעהאַלטענער גאוה אױף זײן װאַסער.
338|עס ליעגט ניט װײט פון ברעג.
339|אין גאַנצען אַן אײל צװײ,  מען מוז זיך צואײלען.
340|פון אױבען קומט דאָס אײז אָן אין
341|אַ לאַדע מינוט,  זאָגט ד' חײם שױן געהענדיק.
342|ר' יחזקאל האָט איהם אַ -רובל'דיגען געגעבען, אַז ער זאָל פון דאָרף אָקעװיט מיטברײנגען און אַלײן איז ער צוריק אין ר' חײם'ס שטיבעל אַרײן.
343|אין שטיבעל בײ ר' חײם'ען האָט זיך געטראָגען אין דער לופט אַ ריח פון קאַרטאָפלעס מיט באָבעס (די חײם'טע װײסט שױן פון לאַנג, אַז פון איהרע באָב לעקען די סוחרים די פינגער) ; די חײם'טע איז אין גאַנצען אין דער קיך געװען פערטון.
344|נאָטע איז געזעסען אין אַ װינקעל בײ דעױ קיך, די שטיװעל אױסגעטון, און האָט זיך די אָניצעס געטריקענט, שמועסענדיק דערװײל מיט די חײם'טע װעגען אַ כלה.
345|די חײם'טע האָט איהם.
346|אַ שדוך אָנגעשלאָגען מיט איהר'ס אַ שװעסטער קינד פון יאַנאָשעץ, זעהר אַ שעהן, געזונד מײדעל מיט אַ פּאָר הונדערט גילדען.
347|און װעט דער סוחר איבער שבת איבערבלײבען, װעט זי איהר שװעסטער-קינד אַהער ברײנגען.
348|נאָטע איז געזעסען און האָט דעם שמועס ערנסט אױסגעהאָרכט און מיט'ן קאָפּ צוגעשאָקעלט ; געװאָלט האָט ער דערװײל בײ דער אַלטער אַ גוט מיטאָג אױסנאַרען.
349|ער האָט זײן עסק פערשטאַנען.
350|די אַלטע איז באַלד צו איהם משפּחה'דיג געװאָרען.
351|ר' יחזקאל איז ארײנגעקומען, איז דער שמועס איבערגעהאַקט געװאָרען.
352|ר' יחזקאל האָט שױן געפונען דעם טיש געדעקט מיט עפּעס אַ מין מאָדנע צװעל, װאָס זעהט אױס צו זײן אַ קאָלדע אױף רי כעטען, מיט אַ בלעכענעם אױסגעריבענעם לעפעל, מיט אַ קלינג פון אַ מעסער און אַ גאָפּעל, אַ הײמיש-געבאַקען ראַזעװאַנע ברױט, און אַ זאַלץ-מעסטעל.
353|ד' יחזקאל האָט זיך געװאשען, אַ המוציא געמאַכט, און די חײם'טע האָט איהם אַ טעלער דערלאַנגט, פון װעלכען די
354|פּאַרע האָט די שטוב אײנגענומען.
355|ר' יחזקאל האָט קנאַפּ פערזוכט, אַװעקגערוקט פון זיך דעם טעלער, די שירים איז פאַר נאָטען געװען.
356|ר' יחזקאל האָט פלינק אָבגעבענשט און איז צום געהיליע אַרױס.
357|ער האָט זיך בײם ברעג אַנידערגעשטעלט און געװאַרט.
358|און איבער דער װײט און איבער דער ברײט פון דער װײסער װעלט האָט זיך זײן אױג פערװאָרפען.
359|דאָס װאַסער לױפט פון ד בערג און עס גיסט זיך איבער'ן אײז.
360|פון דערװײטענס הערט זיך אַ קנאַק.
361|אַ שטיק אײז, אַ האַלבער טײך קומט אָן און רײסט זיך זױיטער, דאָס װאַסער רױשט שטראָמענדיק אין אַ רינע פון צװיש צװײ שטיקער אײז, און מיט אַ רעש שטראָמט עס פון דער ריסע אַרױס און עס לעכערט דאָס אײז, אױף װעלכען עס רינט אַרױף.
362|פּ כװאַליע װאַסער קומט אָן צולױפען און גיט זיך אַ גאָס איבער'ן דיז.
363|באלד נאָך דער כװאַליע הערט זיך אַ קנאַק ; דאָס אײז שפּאַלט זל און אַ יײעזיג שטיק פון איהם שטעלט זיך קאַפּױר און װערט די רגע צושמעטערט אױ שטיקלעך.
364|דאָס װאַסער לאָזט זיך אין אַ שטאַרקען שטראָם אַרױס פון זײן געפרױרענער דעקע, מיטשלעפּענדיק מיט זיך די הרוגים, די צובּראָכענע שטיקער אײז, און מאַכענדיק מיט זײ ש שפּיעלעכיל, אַ דרײדעל אין קאָן, צװישען צװײ כװאַליעס, װאָס אײנע.
365|װיל די צװײטע כאַפּען, און פּאַטשען זיך אין פּנים אַרײן.
366|אָט שװימט שױן דאָס װאַסער און עס ברעכט דאָס אש ש ברעג, װוּ דאָס האָלץ ליעגט.
367|ר' יחזקאל הערט שױן דעם קנאַ דאָס שטיק אײז איז געפּלאַצט, נאָר עס ריהרט זיך נאָך נישט.
368|עריבאָלװאַן באָלװאַן איז צו גרױס און צו דיעזיג, אַז דאָס װאַסער זאָל איהם קענען בעװעגען.
369|דאָס װאַטער האַלט דערמיט מלחמה, עס שיקט נאָך אַ כװאַליע און נאָך אַ כװאַליע.
370|רער באָלװאַן ריהרט זיך נישט.
371|קלענערע שטיקלעך אײז װערען אין איהם צוהאַקט, צושמעטערט און געהען אונטער, נאָר ער שטעהט אָבער נאָך אַ מינוט און אונטער איהם הױבט אָן בורטשען, און דאָס אײז װערט צוטהײלט אױף קלײנע שטיקלעך.
372|אָט װײזט זיך דאָס געהילץ.
373|אײן טראַטװע איז אָנג בונדען אָן דער צװײטער, און אײנע הױבט זיך, רײסט זיך פון דער ציױיטער.
374|ר' יחזקאל קוקט אױף זײן פערמעגען.
375|עס שטעהט אין סכנה.
376|די שטיקער אײז פּרובען זיך פון אָרט ריהרען.
377|די שטריע סקריפּען בײ די בױמער.
378|זײ רײסען זיך.
379|די לעצטע מינוט.
380|אַשטעדטעל.
381|קאל טרעט נעהענטער צום װאַסער צו, ער שטרעקט די האַנד אױס.
382|ער װיל אָנריהרען טט די הענד, און קט זיך אום, אױב מען זעא גשט ד פּױערים  קײנער קומט ניא.
383|דאָס װאַסער לױפט, אײלט, דאָס אײז פּלאַצט  זײן פערמעגען רעוק, אױ, רבונו של עולם, זיק פערמעגען ראַטעװען.
384|קומט אָן צולױפען ר' חײם מיט פּױערם אַ זאַנצע מחנה.
385|ר יחזקאל דערזעהט זײ פון דערװײטען, ער װינקט מיט די הענד.
386|די פּױערים קומען נעהענטער, טהײל האַלטען העק, לאָמען, קײטען און שטריק.
387|ר' יחזקאל קריגט מעהר מוטה, ער לױפט פאָראױס  ער קוקט נישט אױפ'ן אײז.
388|דאָס װאַסער איז הינטער זײנע פיס, ל' יחזקאל קוקט נישט,  מיט גאָט'ס הילף, די פּױערים נאָך איהם, מען פרעגט נישט אױף קײן לרן  װאָס?
389|װען?
390|מען דאַרף דאָס האָלץ ראַטעװען.
391|מען כאַפּט העק אַרױף אױף די טראַטװעס, מען שנײדט 'דורך די שטריקאַװעס-, מען שנײדט אָב אײן טראַטװע פון דער צװײטער, דאָס אײז ברעכט זיך, מען האַקט, מען ציהט בײ די שטריק װער קוקט אױף עפּעס?
392|מען שפּרינגט אַריבער פון אײן קלאָץ אױף דעם צװײטען  פון ברעג ציהט מען, װיפיעל מען קען ראַטעװעט מען אַרױס אױפ'ן ברעג.
393|די אײנצעלנע טראַטװעס בינדט מען מיט שטריק און מען פערפעסטיגט זײ שטאַרקער בײם ברעג.
394|און דאָס װאַסער האָט זיך געגאָסען אױפ'ן אײז און מלחמה מעהאַלטען מיט איהם, אַזױ, אַז דאָס אױג האָט געצװײפעלט, װאָס איז מעהר פון אױבען אױפ'ן טײך: דאָס אײז אָדער דאָס װאַסער.
395|מיט אַ שטראָם האָט זיך געלאָזט און געװאָרפען אײן שטיק אײז אױפ'ן צװײטען, און אײן באָלװאַן איז מיט'ן קאָפּ אַרײן אין צװײטען און יענזגם צושעטערט אױף שטיקלעך ; פּלוצים האָט זיך אױפגעהױבען אַ שטיק אײז אין ער הױך און האָט אָבגעהאַלטען זײנע חברים, װאָס לאָזען זיך נאָך איהם ; און די שטיקער אײז זײנען אַרױף אײנס אױפ'ן צװײטען, אײנס אױפ'ן צװײטען, און אַ באַרג אײז איז אין מיטען װאַסער שטעהן געבליבען, דאָס װאַסער האָט מיט דרך ארץ געמוזט פאַר זײ אָנטרעטען.
396|נאָר באַלד האָבען די כװאַליעס װאַסער, װי זײ װאָלטען זיך אײן האַנד געמאַכט, גענומען זיך אױף אַ מאָל אַרײן אין באַרג און איהם צושמעטערט, חרוב געמאַכט, און.דאָס װאַסער האָט זײ אין דער װעלט געפיהרט, הײדאַ.
397|זװאָ אַש, אח די פּױערים פליהען פזן אײן שטיק אײז אַריפץ צװײטען.
398|דערװײל האָט די נאַכט זך אָעערוקט.
399|פון אױבען איז דער הימעל ןאַ כשרע געפרױרען געװאָרען, נאָר דאָס װאַסער האָט זיך זוזיטער דאָס זײניגע געטון, און די פּױעדם האָבען אױך דאָס זײעדיג געטון  שײטלעך האָלץ אין סמאָלע אײנגעמנקט און אָנגעצוטען, און די נאַכט האָען זײ בעלױכטען ; ר עלסטער און מס אזם די מערים  אײן באַלקע נאָך ער צװײטער אױפ'ן טעג אַרסגעקדאָגען, און דאָס װאַסער האָט גערישט, געשען זיך און ידאָס האָלץ געשלעפּט צו זיך.
400|דערנאָך, אַז מעהר װי אַ העלפט הא איז שרן אַרש'ז ברש געלעגען, האָט ר' יחזקאל זײן פוהר געשיקט אין שטערטיל דײן נאָך בראַרפען, אַלײן איז ער צו ר' חײטשן איז שטיעל אַרין.
401|בײם מיש האָט ער געטראָפען אַ יוען איז אַ לאַנגען פוטער מיט אַ לאַנגער, שװאַרצער באָרד.
402|ער ז געזעסען האַלב אַװעקגעלעגר אױף אַ שטוהל און געשמועסט מיט אַ בחר'ל פר אַ יאָהר פופצעהן  מיט אַ חן'עװדיק פּנימ'ל, װאָס זאָגט מעהר אױס פון פאָטער'ס נגידשקײט װי פון פאָטער אַלײן.
403|ער איז געװען אין אַ סאַמעטען היטעלע מיט פּאות'לעך און מיט אַ זײדען האַלז-טיכעל.
404|אַ נגיד'ישער חן און דוהינקײט איז געװען אין זײן טאַקט, אין זײן מינע.
405|ר' יחזקאל'ז איז ער באלד געפעלען.
406|ער איז צוגעגאַנגען און די הענט אױסנער שטרעקט
407|שלום עליכמ, יודען.
408|עליכם שלום.
409|היגע?
410|האָט װער פון זײ געפעגט, אָדער בײדע אינאײנעם
411|איך בין אַ קאָנסקעיװאָליער, מען דאַרף איבער'ן װאַסער  ענטפערט דער יוד מיט דער שװאַרצער באָרד.
412|איך בין אַ קאָזמערער, טראַטװעס אין דער װײכסעל שטעהען  ענטפערט ר' יחזקאל.
413|װער?
414|ר' יחזקאל גאָמבינער פון קאָזמער, אפשר?
415|יאָ.
416|און איהר, װער זײנט איהר דאָס פון קאָנסקע-װע?
417|אָ װאַ, ר' יחזקאל גאָמבינעד,  פרעהט זיך יענער און הױבט זיך אױף פון שטוהל  איך בין מרדכי קאָנסקער.
418|ר' מרדכי קאָנסקער פון קאָנסקע-ואָליע  אונדערט זיך ד' יחזקאל.
419|נו,  ער געהט צו נעהנטער צו אשם און שטעקט אזמ די האַנד אױס  נו, נו.
420|די טראַטװעס זײנען נאָך אײנגעפדרען אק אײז?
421|יאָ, די טראַטװעס זײנען געװען אײנגעפרױרען איבער'ן ו טער.
422|מען האָט גאָר נישט געקענט מאַ.
423|דײ זײנען מיט —י געװען בעדעקט.
424|איצט, געלױבט צו גאָט דערפאַר, משעל מש מ קענען.
425|אַ שעהן געשעפט!
426|גאָט זאָל שומר ל דק  אין הימעל!
427|אַ העלפט איז שױן אין דרױסען  מס האָט'ס הילף!
428|ד מים אַירבײטען נישט שלעכט.
429|אַ מינזט זײנען זײ בײדע שטיל געבליבען, שטעהענדיק אָנגע- לעהנט בײם טיש און האָבען געקלעהרט אַ רגע.
430|אק דער שטומן איז שטיל געװען, פון דרױסען האָט זיך געהערט דאָס גערױש מע ן ואסער, רי עס רינט אױף די שטיקער אײז מיט אַ שטילען ערנסת געבײזער.
431|פון דער װײטען האָט זיך אָבגעשלאָגען אַ מנג אױס צױגען קול, װאָס עס האָט זיך געדאַכט, אַז עס געהט פח אַ פּוסטעפאַס ; די אַרבײטעױ האָבען אײנער דעם צװײטען עפּעס צו װיסען' געגעבען, און דאָס קול האָט זיך מיט'ן װאַסער-גערױש שזאַמעננד מישט, און װי פון יענער זײט װעלט אָבגעשלאָגען.
432|ר' יחזקאל האָט זיך רוהיג אַנידערגעשטעלט אין אַ װעקעל ע האָט אָנגעהױבען מעריב דאַװנען.
433|און באַלד האָט ר' מרדכי מיט'ן בחור'ל דאָס זעלבע געטון.
434|האָבען אַלע דדײ אָנגעהױבען אַרױף און אַראָב איבער דער שמ זיך צו דרעהען.
435|ר' יחזקאל האָט פון צײט צו צײט רבונו של עולם* געקרעכצט, באַלד האָבען זײ זיך בײ דער װאַנד אַנידערגעשטעל, שטיל געשאָקעלט זיך, און שטיל געדאַװענט.
436|אין שטוב איז שטר געװאָרען, נאָר נאָע'ס שנאָרכען איז אױפגעגאַנגען פון ין בעהאַלטע װינקעל און האָט זיך איבער דער שטוב אױף און אָב געטאָ רי חײם'טע איז געזעסען בײ דער קיך, שפּענדלעך אונטעדגעלענ, די שפּענדלעך האָבען אין פײער געקנאַקט.
437|די חײסשע האָט געקש אױף רי סוחרים און האָט פאַר זײ דרך-ארץ געעראָגען.
438|אַזעלכע
439|גרױסע סוחרים דאַװנען אין איהר אָרים אײנגעפאַלען שטיבעל, מיז גאָט אַודאַי זײן בײ איהר אין שטיבעל, און זי  אַ חורבן נאָך איהר!
440|זי לעגט גאָר העלצעליך אונטער אונטער'ן פײער.
441|און האָט זיך די האָר אונטער'ן טיכעל אַרונטערגערוקט.
442|פּלוצלונג װען עס איז אַזױ שטיל און מען שטעהט שמונה-עשרה און אַלץ אַרום שטעהט שמונה-עשרה, דערהערט זיך פון דרױסען אַ גאָס, װי אַ ים װאָלט אונטערגעגאַנגען אין אַ ים.
443|דערנאָך אַ לאַנגע זױילע אַ שטילעניש.
444|האַלטען!
445|האַלטען!
446|שרײט מען.
447|דאָס קול האָט מיט רעש אָבגעשלאָגען, אַזױ װי מען װאָלט מיש דער פױסט אין פענסטער אַרײנגעקלאַפּט.
448|די חײם'טע איז שױן אין דרױסען געװען  נאָטע האָט זיך פון שלאָף אױפגעכאַפּט, אַ מינוט האָט ער זיך אַרומגעקוקט, אױב עס ברענט נישט.
449|באַלד האָט ער זך אָן עפּעס דערמאָהנט און איז ארױסגעלאָפען.
450|די דרײ זײנען געשטאַנען און געדאַװענט.
451|דאָס יונגעל האָט זיך ניט געקענט אײנקאַלטען און איז אין שמונה-עשרה אױסגעטרעטען, ער האָט געװאָלט אַרױס פון שטוב, נאָר דערזעהענדיק, װי די צװײ יודען שטעהען און דיהען זי.ך נישט פון אָרט, האָט עס איהם זעהר באַנג געטון.
452|ער האָט געװאָלט װײטער זיך שמונה-עשרה שטעלען, נאָר ער האָט זיך גשעהמט פאַר גאָט, האָט ער נישט געװוּסט װאָס צו טון.
453|עס עפענט זיך די טהיר, עס קומט אַרײן צולױפען חײם אָהן אַן אָטהעם.
454|פּאַניע, די דריטע טראַטװע איז אַװעקנעשװוּמען.
455|די יודען שטעהען שמונה-עשרה.
456|אַ מינוט קוקט זיך דאָס בחור'ל אָן מיט מ' חײם'ן.
457|און זײ שװײגען.
458|די אידען געהען אױס שמונה-עשרה.
459|װאָס איז?
460|פרעגט ד' יחזקאל.
461|שײגאַץ!
462|הערט זיך אַ קנאַל פון אַ פּאַטש, װאָס ר' מרדכי האָט אָנגעמאָסמען זײן זוהן: אין מיטען שמונה-עשרה שיסגעעטען?
463|עס איז אָנגעקומען, אַװעקגעשװוּמען.
464|אַװעקגעשװוּמען!
465|ען האָט אָנגעהױבען צו נעהמען שװעלען פון דער דריטער
467|טראַטװע, איז אָנגעקומען אַ גרױס מיק אײז, װי אַ חיה, און הײדאַ., אַװעק קײן דאַנדג.
468|אַ סך אַרױסנעשמעװעט?
469|אַ 540 שװעלען.
470|געלױנט איז גאָט דערפאַר!
471|ער דערמאָהנט זיך פּלוצלעע געהט ארױף און אַראָב איבער דער שטוב, זאָגט עלינו.
472|שפּײט אױס די האַנד זוכט שױן דאָס ביכעל אין בוזעם-קעשענע.
473|קױם אָבגעזאָנט עלינו, האָט ער זיך אין פּעלץ אָנגעטון און' איז אַרױס.
474|אין דרױסען איז די נאַכט פינסטער אַזױ, אַז עס איז שװער' צו גלױבען, אַז אױבען איז אַ הימעל דאָ, און אױפ'ן הימעל זאָל (אָך אַ גאָט זײן.
475|דאָס װאַסער שטראָמט.
476|מען זעהט נישט, מען הערט נאָר די' קראַפט פון כעס, װי עפּעס אונגעהײערעס װאָלט געקומען די גאַנצע װעלט אײנצושלינגען.
477|ר' יחזקאל דערשרעקט זיך.
478|ער הײסט אױפהערען צו אַרבײטען, מען זאָל נישט די טראַטװעס צונעהמען.
479|איבער נאַכט זאָל מען זיך אױף גאָט'ס חסד פערלאָזען און איבערלאָזען דיטראַטװעס טראַטװעס בײם ברעג אָנגעבונדען, און ער איז בטוח, אַז גאָט װעט איהם ניט פערלאָזען.
480|און מיט אַ רוהיג האַרץ, מיט בטחון אױף גאָט'ס חסד נעתמ ער אַװעק צוריק צו חײם'ען אין שטוב צו עסען װעטשערע, און מישאַ אַ מזומן צו בענטשען.
481|די סוחרים זײנען געזעסען שטיל בײם עסען.
482|יעדער פערטהר אין זײנע חשבונות.
483|פון דרױסען הערט זיך דעם װינד'ס קלאָגען' און דאָס װאַסער'ס גערױש.
484|ר' יחזקאל איז גלײכגילטיג.
485|װי האַלט עס בײ אײך מיט קאָרן?
486|פרעגט ער ר' מרעי'ז, בדי די געדאַנקען צו פעריאָגען.
