khayim-293|ער האָט אָנגענומען דעם אלטען נײפעלד אונטערן אָרעם און װי אַמאָל, אין די גוטע יאָהרען, האָט ער איהם צוגעפיהרט צום שטאַנד, װוּ עס זענען געלעגען די מוסטערן, און דער אַלטער לעדערער אַלײן האָט אָנגעהױבּען אױפצוּװארפען פאַר נײפעלדן די מוסטערען אײנעם נאָך דעם אַנדערען און דערבּײ,|ער האָט אָנגענומען דעם אלטען נײפעלד אונטערן אָרעם און װי אַמאָל, אין די גוטע יאָהרען, האָט ער איהם צוגעפיהרט צום שטאַנד, װוּ עס זענען געלעגען די מוסטערן, און דער אַלטער לעדערער אַלײן האָט אָנגעהױבּען אױפצוּװארפען פאַר נײפעלדן די מוסטערען אײנעם נאָך דעם אַנדערען און דערבּײ,
khayim-294|בּאַגוצענדיק זײן אַלטען סוחרישען טריק, זײן רעדנער-קראפט און זײן בּיזגעס-חוש.|בּאַגוצענדיק זײן אַלטען סוחרישען טריק, זײן רעדנער-קראפט און זײן בּיזגעס-חוש.
khayim-295|איך זאָג דיר, נעם דאָס, אַלסער „בּאָי", ערשט אָנגעקומען פון די שפּינערײען.|איך זאָג דיר, נעם דאָס, אַלסער „בּאָי", ערשט אָנגעקומען פון די שפּינערײען.
khayim-296|קײנער האָט דאָס נאָך נישט.|קײנער האָט דאָס נאָך נישט.
khayim-297|די מאַרקאָמיטשעס קאָנען זיך איבּערדרײען הונדערט מאָל אײדער זײ װעלען בּאַקומען אײן שטיקעל װאַרע אַזעלכע.|די מאַרקאָמיטשעס קאָנען זיך איבּערדרײען הונדערט מאָל אײדער זײ װעלען בּאַקומען אײן שטיקעל װאַרע אַזעלכע.
khayim-298|פאַרקאָנטראַקטיר די גאַנצע אױסאַרבּײסונג.|פאַרקאָנטראַקטיר די גאַנצע אױסאַרבּײסונג.
khayim-299|נעם עס אין האַנד.|נעם עס אין האַנד.
khayim-300|דין און אײדעל, װי זײד, און דערבּײ שטארק װי אײזען.|דין און אײדעל, װי זײד, און דערבּײ שטארק װי אײזען.
khayim-301|אַבּיסעל גאָר צו אײדעל פאַר דער נעגערישער הױט.|אַבּיסעל גאָר צו אײדעל פאַר דער נעגערישער הױט.
khayim-302|אָבער דערפאַר זעה דעם גלאַנץ, די ליכטיגע קאָלירען.|אָבער דערפאַר זעה דעם גלאַנץ, די ליכטיגע קאָלירען.
khayim-303|אַזאַ נעגער װעט דיר אָנקוקען אַזאַ העמד, װעט ער שױן דערפון נישט אַװעקגעהן.|אַזאַ נעגער װעט דיר אָנקוקען אַזאַ העמד, װעט ער שױן דערפון נישט אַװעקגעהן.
khayim-304|עס כּישופט דער קאָליר, עס מאַכט ליכטיג און יום-טובדיק.|עס כּישופט דער קאָליר, עס מאַכט ליכטיג און יום-טובדיק.
khayim-305|איך זאָג, אַז דאָס איז דײן „נומער".|איך זאָג, אַז דאָס איז דײן „נומער".
khayim-306|דו װײסט, אַז איך קען דײנע בּיזנעס און איך האָבּ דיך קײנמאָל נישט געראַטען צו שלעכטס.|דו װײסט, אַז איך קען דײנע בּיזנעס און איך האָבּ דיך קײנמאָל נישט געראַטען צו שלעכטס.
khayim-307|פאַרלאָז דיך אױף מיר.|פאַרלאָז דיך אױף מיר.
khayim-308|הע, מיסטער קאַנטאָר, קומט דאָ אַהער מיטן „ערדער-בּוך" רופט ער צו אַן אָנגעשטעלטען.|הע, מיסטער קאַנטאָר, קומט דאָ אַהער מיטן „ערדער-בּוך" רופט ער צו אַן אָנגעשטעלטען.
khayim-309|מאָריס איז צוריק אַרײן אין זײן פּריװאַטען אָפיס.|מאָריס איז צוריק אַרײן אין זײן פּריװאַטען אָפיס.
khayim-310|ער האָט נישט געװאָלט אַרױסװײזען זײן כּעס פאַר די אָנגעשטעלטע.|ער האָט נישט געװאָלט אַרױסװײזען זײן כּעס פאַר די אָנגעשטעלטע.
khayim-311|ער איז בּלײך געװען, װי די װאַנט.|ער איז בּלײך געװען, װי די װאַנט.
khayim-312|זײנע נאָזלעכער האָבּען געציטערט און זײן גאַנצער שטאַרקער גוף האָט זיך געטרײסעלט.|זײנע נאָזלעכער האָבּען געציטערט און זײן גאַנצער שטאַרקער גוף האָט זיך געטרײסעלט.
khayim-313|נישט דעם פאָטערס אַראָגאַנסישע, בּרוטאלע אָפּװענדען זיך פון איהם האָט איהם פאַרדראָסען, נאָר װאָס דער פאָטער צעבּרעכט, אַלע רעגעלען װאָס ער, מאָריס האָט אײנגעפיהרע אין די בּיזנעס, זײן גאַנצען סיסטעם.|נישט דעם פאָטערס אַראָגאַנסישע, בּרוטאלע אָפּװענדען זיך פון איהם האָט איהם פאַרדראָסען, נאָר װאָס דער פאָטער צעבּרעכט, אַלע רעגעלען װאָס ער, מאָריס האָט אײנגעפיהרע אין די בּיזנעס, זײן גאַנצען סיסטעם.
khayim-314|און ער טוט דאָס עפענטליד, פאר אלע אָנגעשטעלטע.|און ער טוט דאָס עפענטליד, פאר אלע אָנגעשטעלטע.
khayim-315|אַזאַ זאַך איז שױן נישט געהערט געװאָרען זינט די לעצטע פּאָר יאָהר, זײט זײ האָבּען זיך אַרײנגעצױגען אין נײעם לאָקאַל אַרײן.|אַזאַ זאַך איז שױן נישט געהערט געװאָרען זינט די לעצטע פּאָר יאָהר, זײט זײ האָבּען זיך אַרײנגעצױגען אין נײעם לאָקאַל אַרײן.
khayim-316|אױף בּראָדװײ, אַז דער „שעף" אַלײן זאָל װײזען אַ קױפער מוסטערען.|אױף בּראָדװײ, אַז דער „שעף" אַלײן זאָל װײזען אַ קױפער מוסטערען.
khayim-317|צו דעם זענען דאָך דיאָנגעשטעלטע, װאָס מײנט ער, װאָס, ער איז צוריק אױף נאָרפאָלק סטריט, אָדער אױף עסעקס סטריט?|צו דעם זענען דאָך דיאָנגעשטעלטע, װאָס מײנט ער, װאָס, ער איז צוריק אױף נאָרפאָלק סטריט, אָדער אױף עסעקס סטריט?
khayim-318|ער האָט זיך געשלאָגען מיט דער דעה װאָס צו טון.|ער האָט זיך געשלאָגען מיט דער דעה װאָס צו טון.
khayim-319|זױ אַזױ צו האַנדלען.|זױ אַזױ צו האַנדלען.
khayim-320|ער איז געװען צופיל בּיזנעסמאַן, אַז ער זאַל בּרעכען אַזױ שנעל, בּײ דער ערשטער שטערונג, אַ בּעשלוס װאָס ער האָט אָנגענומען צו בּעהאַנדלען דעם פאָטער מיט דעכפּעקט און אַכטונג, אין װאָס פאר אַ פאַל עס זאָל נישט זײן, און אַממעהרסטען פאַר מענשען.|ער איז געװען צופיל בּיזנעסמאַן, אַז ער זאַל בּרעכען אַזױ שנעל, בּײ דער ערשטער שטערונג, אַ בּעשלוס װאָס ער האָט אָנגענומען צו בּעהאַנדלען דעם פאָטער מיט דעכפּעקט און אַכטונג, אין װאָס פאר אַ פאַל עס זאָל נישט זײן, און אַממעהרסטען פאַר מענשען.
khayim-321|אָבּער אַזױ װײטער קאָן עס דאָך נישט געהן.|אָבּער אַזױ װײטער קאָן עס דאָך נישט געהן.
khayim-322|ערשטענס, בּר צנגט ער אַרײן דערמיט א גאנצע דעמאָראַליזאַציע, ער צושטערט אַ גאנצען סיסטעם, װעלכען ער, מאָריס, האָט אַזױ שטרעגג אײנגעפיהרט נאָכ'ן פאָטערס אָבּטרעטען פון געשעפט, אױסצוראָטען דעם פאמיליארען טאָן, װאָס דער פאָטער האָט מיטגעבּראַכט פון דער איסט-סײד און אװעקשטעלען דאָס געשעפט אױף אַ רײנעם, שטרענגען, גרױס-שטאָדטישען בּיזנעס-װעג.|ערשטענס, בּר צנגט ער אַרײן דערמיט א גאנצע דעמאָראַליזאַציע, ער צושטערט אַ גאנצען סיסטעם, װעלכען ער, מאָריס, האָט אַזױ שטרעגג אײנגעפיהרט נאָכ'ן פאָטערס אָבּטרעטען פון געשעפט, אױסצוראָטען דעם פאמיליארען טאָן, װאָס דער פאָטער האָט מיטגעבּראַכט פון דער איסט-סײד און אװעקשטעלען דאָס געשעפט אױף אַ רײנעם, שטרענגען, גרױס-שטאָדטישען בּיזנעס-װעג.
khayim-323|באָס איז באָס, און אָנגעשטעלטער אין אָנגעשטעלטער.|באָס איז באָס, און אָנגעשטעלטער אין אָנגעשטעלטער.
khayim-324|ער האָט דערפיהלט דאָס לאַכען, דעם שפּאָט און חוזק, װאָס די אָנגעשטעלטע מוזען לאַכען יעצט אין די פױסטען אַרײן איבּער דעם, װאָס דער אַלטער לעדערער זױיזט אַלײן די מוסטערען: די װערטלעך װאָס מען װעט דערנאָך זאָגען, אױף זײן אַדרעס, צװישען זיך.|ער האָט דערפיהלט דאָס לאַכען, דעם שפּאָט און חוזק, װאָס די אָנגעשטעלטע מוזען לאַכען יעצט אין די פױסטען אַרײן איבּער דעם, װאָס דער אַלטער לעדערער זױיזט אַלײן די מוסטערען: די װערטלעך װאָס מען װעט דערנאָך זאָגען, אױף זײן אַדרעס, צװישען זיך.
khayim-325|זײן גאַנצער אױסאָריטעט װערט דערמיט אונטערגעגראָבּען.|זײן גאַנצער אױסאָריטעט װערט דערמיט אונטערגעגראָבּען.
khayim-326|און װאָס װעט זײן, זוען דער פאָטער װעט יעדען טאָג אַראָבּקומען אין די בּיזנעס ארײן און אָבּטון איהם אזעלכע שטיקלעך? נײן, ער מוז גלײך עפּעס טון.|און װאָס װעט זײן, זוען דער פאָטער װעט יעדען טאָג אַראָבּקומען אין די בּיזנעס ארײן און אָבּטון איהם אזעלכע שטיקלעך? נײן, ער מוז גלײך עפּעס טון.
khayim-327|אָבּער װי אַזױ זאָל ער עס מאַכען, אַז עס זאָל נישט זײן אױפפאַלענד און עס זאָל דעם אַלטען נישט קרענקען?|אָבּער װי אַזױ זאָל ער עס מאַכען, אַז עס זאָל נישט זײן אױפפאַלענד און עס זאָל דעם אַלטען נישט קרענקען?
khayim-328|ער האָט שױן שטרענג געװוּנקען צו אַ פּאָר אָנגעשטעלקע, װאָס זענען געװען דערצו בּאשטימט, אַז זײ זאָלען פון פאָטער צונעמען די מוסטערען און זײ זאָלען בּעדינען גײפעלד'ן.|ער האָט שױן שטרענג געװוּנקען צו אַ פּאָר אָנגעשטעלקע, װאָס זענען געװען דערצו בּאשטימט, אַז זײ זאָלען פון פאָטער צונעמען די מוסטערען און זײ זאָלען בּעדינען גײפעלד'ן.
khayim-329|אָבּער דער פאָטער האָט קײנעם נישט צוגעלאָזט צו זיך און די אָנגעשטעלטע האָבּען נישט געװאַגט אַנטקעגענשטעלען זיך דעם אַלטען, אפילו אונטער די שמיץ פון די שטרענגע בּליקען פון|אָבּער דער פאָטער האָט קײנעם נישט צוגעלאָזט צו זיך און די אָנגעשטעלטע האָבּען נישט געװאַגט אַנטקעגענשטעלען זיך דעם אַלטען, אפילו אונטער די שמיץ פון די שטרענגע בּליקען פון
khayim-330|זײער בּאָס.|זײער בּאָס.
khayim-331|מאָריס האָט שױן אפילו געלאָזט אַראָבּרופען פוך דער הױך גוסבּױמ'ען, דעם אלטענס רעכטע האַנט, װאָס ער האָט פערטױשט מיט זײן שװאָגער זעליג.|מאָריס האָט שױן אפילו געלאָזט אַראָבּרופען פוך דער הױך גוסבּױמ'ען, דעם אלטענס רעכטע האַנט, װאָס ער האָט פערטױשט מיט זײן שװאָגער זעליג.
khayim-332|נוסבױם איז געװען דער עלטסטער אָנגעשטעלטער און קײנער האָט נישט געקענט אַזױ גוט אומגעהן מיט'ן אַלטען װי נוסבױם.|נוסבױם איז געװען דער עלטסטער אָנגעשטעלטער און קײנער האָט נישט געקענט אַזױ גוט אומגעהן מיט'ן אַלטען װי נוסבױם.
khayim-333|נוסבױם, געהט אַהין און נעמט צון בּײם טאַטען די'„ סעמפּעלס", (די מוסטערען) אָבּער מאַכט עס אַזױ, אַז ער זאָל נישט בּעמערקען, אז קײנער זאָל עס נישט בּעמערקען.|נוסבױם, געהט אַהין און נעמט צון בּײם טאַטען די'„ סעמפּעלס", (די מוסטערען) אָבּער מאַכט עס אַזױ, אַז ער זאָל נישט בּעמערקען, אז קײנער זאָל עס נישט בּעמערקען.
khayim-334|פער- שטאַנען? זאָגט צו איהם מאָריס מיט א װוּנק.|פער- שטאַנען? זאָגט צו איהם מאָריס מיט א װוּנק.
khayim-335|גוסבּױם איז צוגעגאַנגען, אונטערגע'גנב'עט זיך װי א קאַעאון געפּרובט נעמען די מוסטערען פון דעם אַלטענס האַנט.|גוסבּױם איז צוגעגאַנגען, אונטערגע'גנב'עט זיך װי א קאַעאון געפּרובט נעמען די מוסטערען פון דעם אַלטענס האַנט.
khayim-336|װאָס דאַרפט איהר זיך מיהען, מר.|װאָס דאַרפט איהר זיך מיהען, מר.
khayim-337|לעדערער? איך װעל שױן בּעדינען נײפעלד'ן.|לעדערער? איך װעל שױן בּעדינען נײפעלד'ן.
khayim-338|אָבּער דער אַלטער האָט זיך נישט געלאָזט אַװעקריהרען פון אָרט.|אָבּער דער אַלטער האָט זיך נישט געלאָזט אַװעקריהרען פון אָרט.
khayim-339|עס האָט זיך איהם געדאַכט, אז עס איז די אמאָליגע יאָהרען.|עס האָט זיך איהם געדאַכט, אז עס איז די אמאָליגע יאָהרען.
khayim-340|ער, לעדערער, אַרבּײט אױף אַ בּיזנעס.|ער, לעדערער, אַרבּײט אױף אַ בּיזנעס.
khayim-341|ער איז אַלעס.|ער איז אַלעס.
khayim-342|ער א יז דער בּאָס: אומעטום מוז ער זײן אַלײן.|ער א יז דער בּאָס: אומעטום מוז ער זײן אַלײן.
khayim-343|פון איהם קױפען די קליענטען; בּײ איהם מאַכען זײ גרעסערע בּעשטעלונגען; ער װײס יעדענס געשמאַק און בּעדערפענישען ער איז אַלעס.|פון איהם קױפען די קליענטען; בּײ איהם מאַכען זײ גרעסערע בּעשטעלונגען; ער װײס יעדענס געשמאַק און בּעדערפענישען ער איז אַלעס.
khayim-344|ער איז דער גרינדער, דער שעף, דער בּאָס י ער איז „לעדערער ענד סאָן".|ער איז דער גרינדער, דער שעף, דער בּאָס י ער איז „לעדערער ענד סאָן".
khayim-345|נײן, נוסבּױם, נײפעלן-'ן מוז איך אלײן בּעדינען.|נײן, נוסבּױם, נײפעלן-'ן מוז איך אלײן בּעדינען.
khayim-346|איךקען זײנע בּיזנעס און איך װײס װאָס ער דאַרף.|איךקען זײנע בּיזנעס און איך װײס װאָס ער דאַרף.
khayim-347|קײנער דאָ װײסט עס נישט װי איך.|קײנער דאָ װײסט עס נישט װי איך.
khayim-348|מען קען איהם נישט געבּען קינדער- שטאָף פאַר גרױס-שטעדטישע „דענדיס" (קאַװאַליערען).|מען קען איהם נישט געבּען קינדער- שטאָף פאַר גרױס-שטעדטישע „דענדיס" (קאַװאַליערען).
khayim-349|ער בּעדאַרף האָבּען די ריכטיגע סחורה פאַר זײנע ניגערס.|ער בּעדאַרף האָבּען די ריכטיגע סחורה פאַר זײנע ניגערס.
khayim-350|איך קען' שױן זײנע ביזנעס פאַר די לעצטע פינף און צװאַנציג יאָהר.|איך קען' שױן זײנע ביזנעס פאַר די לעצטע פינף און צװאַנציג יאָהר.
khayim-351|װי לאַנג איז עס, װי מיר האַנדלען צוזאַמען, נײפעלד? מיר קענען זיך אײנער דעם אנדערען, װי לאַנג שױן? לײגע|װי לאַנג איז עס, װי מיר האַנדלען צוזאַמען, נײפעלד? מיר קענען זיך אײנער דעם אנדערען, װי לאַנג שױן? לײגע
khayim-352|דער אַלטער צו נאָך אױף אידיש אױך, „איסט סײדיש"...|דער אַלטער צו נאָך אױף אידיש אױך, „איסט סײדיש"...
khayim-353|און דאָס איז שױן נישט געװען איבּערצוטראָגען.|און דאָס איז שױן נישט געװען איבּערצוטראָגען.
khayim-354|מאָריס האָט זיך קײן עצה נישט געקענט געבּען.|מאָריס האָט זיך קײן עצה נישט געקענט געבּען.
khayim-355|און װאָס ער האָט אַממעהרסטען מורא געהאט איז, אַז דער אַלטער זאָל עס נישט שטענדיק טון: אַז ער זאָל מאָרגען װידער נישט אַרײנקומען.|און װאָס ער האָט אַממעהרסטען מורא געהאט איז, אַז דער אַלטער זאָל עס נישט שטענדיק טון: אַז ער זאָל מאָרגען װידער נישט אַרײנקומען.
khayim-356|נײן, ער מוז עס בּאלד פון אָנהױבּ אָן אָבּשטעלען, און אױף אַזא אופן, אַז דער פאָטער זאָל װיסען, אַז דאָס איז די ענד; ער זאָל עס גאָכאַמאָל נישט װאגען, און מעג עס זײן װי אונאנגענעהם.|נײן, ער מוז עס בּאלד פון אָנהױבּ אָן אָבּשטעלען, און אױף אַזא אופן, אַז דער פאָטער זאָל װיסען, אַז דאָס איז די ענד; ער זאָל עס גאָכאַמאָל נישט װאגען, און מעג עס זײן װי אונאנגענעהם.
khayim-357|ער האָט זיך אונטערגענומען דאָס צו מאַכען אזױ אײדעל און פײן און אָהן שמערצען פאַר'ן פאָטער װי מעגליך.|ער האָט זיך אונטערגענומען דאָס צו מאַכען אזױ אײדעל און פײן און אָהן שמערצען פאַר'ן פאָטער װי מעגליך.
khayim-358|אָבּער עס איז נישט אַזױ אַרױסגעקומען.|אָבּער עס איז נישט אַזױ אַרױסגעקומען.
khayim-359|איז עס געװען די אלטע שנאה װאָס האָט שױן אױך אין זוהן אױפגעבּרענט?|איז עס געװען די אלטע שנאה װאָס האָט שױן אױך אין זוהן אױפגעבּרענט?
khayim-360|פאָטער, איך האָבּ עפּעס צו רעדען מיט אײך.|פאָטער, איך האָבּ עפּעס צו רעדען מיט אײך.
khayim-361|קומט אַרײן, זײט אזױ פרײנדליך, מיט מיר אין אָפיס י האָט מאָריס געזאָגט, צוגעהענדיק צום פאָטער און איהם גענומען, צאַרט אָבּער מיט ענערגיע, אונטרן אָרעם.|קומט אַרײן, זײט אזױ פרײנדליך, מיט מיר אין אָפיס י האָט מאָריס געזאָגט, צוגעהענדיק צום פאָטער און איהם גענומען, צאַרט אָבּער מיט ענערגיע, אונטרן אָרעם.
khayim-362|דער פאָטער האָט זיך אומגעקוקט אױף איהם מיט ערשטױנונג.|דער פאָטער האָט זיך אומגעקוקט אױף איהם מיט ערשטױנונג.
khayim-363|דו זעסט דאָך, אַז איך בּין פאַרנומען מיט מיסטער נײפעלד.|דו זעסט דאָך, אַז איך בּין פאַרנומען מיט מיסטער נײפעלד.
khayim-364|מיר װעלען שפּעטער רעדען.|מיר װעלען שפּעטער רעדען.
khayim-365|מר.|מר.
khayim-366|נײפעלדן װעלען בּאַדינען די אָנגעשטעלטע, װאָס זענען בּאַשטימט צו דעם, אָדער מיסטער נוסבּױם.|נײפעלדן װעלען בּאַדינען די אָנגעשטעלטע, װאָס זענען בּאַשטימט צו דעם, אָדער מיסטער נוסבּױם.
khayim-367|איך קען מר.|איך קען מר.
khayim-368|גײפעלדס בּיזנעס אַמבּעסטען און איך װײס װאָס ער בּעדאַרף פּרובט דער אַלטער צו רעדען אין זײן פארגעסענקײט קײנער קען נישט אזױ נײפעלדס בּיזנעס װי איך.|גײפעלדס בּיזנעס אַמבּעסטען און איך װײס װאָס ער בּעדאַרף פּרובט דער אַלטער צו רעדען אין זײן פארגעסענקײט קײנער קען נישט אזױ נײפעלדס בּיזנעס װי איך.
khayim-369|לאָז געמאך מיט נײפעלדס בּיזגעס.|לאָז געמאך מיט נײפעלדס בּיזגעס.
khayim-370|קום מיט מיר, טאַטע.|קום מיט מיר, טאַטע.
khayim-371|נוסבּױם, בּאַדינט מיסטער נײפעלד, אָדער נײן, נוסבּױם,|נוסבּױם, בּאַדינט מיסטער נײפעלד, אָדער נײן, נוסבּױם,
khayim-372|איהר געהט צוריק צו אײער אַרבּײט.|איהר געהט צוריק צו אײער אַרבּײט.
khayim-373|בּלום, רובּינשטײן רופט ער שטרענג אױס.|בּלום, רובּינשטײן רופט ער שטרענג אױס.
khayim-374|די צװײ פאַרקױפערס האָבּען זיך גלײך בּאַװיזען אױף דעם אָרט, אױף זײער בּאָס רוף, דערשראָקענע.|די צװײ פאַרקױפערס האָבּען זיך גלײך בּאַװיזען אױף דעם אָרט, אױף זײער בּאָס רוף, דערשראָקענע.
khayim-375|איהר קענט נישט אײער בּאַשעפטיגוגג? איהר װײסט נישט װאָס איהר האָט צו טון? פאַרװאָס בּאַדינט איהר נישט מר.|איהר קענט נישט אײער בּאַשעפטיגוגג? איהר װײסט נישט װאָס איהר האָט צו טון? פאַרװאָס בּאַדינט איהר נישט מר.
khayim-376|נײפעלדן זאָגט מאָריס אין אַ שטרענג „עקזעקיטיװען" טאָן צו זײנע אָנגעשטעלטע, װי ער װאָלט געבּען דער זאַך אַ װענדונג, אַז עס איז די גאַנצע שולד פון די אָנגעשטעלטע.|נײפעלדן זאָגט מאָריס אין אַ שטרענג „עקזעקיטיװען" טאָן צו זײנע אָנגעשטעלטע, װי ער װאָלט געבּען דער זאַך אַ װענדונג, אַז עס איז די גאַנצע שולד פון די אָנגעשטעלטע.
khayim-377|ער אַלײן געהט אָבּ מיט זײן פאָטער, װעלכען ער האַלט אײדעל, אָבּער גענוג ענערגיש אונטערן אָרעם, צו זיך אין זײן פּריװאַטקאַבּינעט.|ער אַלײן געהט אָבּ מיט זײן פאָטער, װעלכען ער האַלט אײדעל, אָבּער גענוג ענערגיש אונטערן אָרעם, צו זיך אין זײן פּריװאַטקאַבּינעט.
khayim-378|װאָס האָסטו מיר צו זאָגען אזעלכעס? זאָגט דעױאַלטער אַלטער לעדערער צו זײן זוהן, אַ בּלײכער און אַן אױפגערעגטער.|װאָס האָסטו מיר צו זאָגען אזעלכעס? זאָגט דעױאַלטער אַלטער לעדערער צו זײן זוהן, אַ בּלײכער און אַן אױפגערעגטער.
khayim-379|װילסט דיך נישט זעצען, פאָטער? זאָגט מאָריס מיט אנגענעמען, אײנלאַדענדען שמײכעל.|װילסט דיך נישט זעצען, פאָטער? זאָגט מאָריס מיט אנגענעמען, אײנלאַדענדען שמײכעל.
khayim-380|נײן ! רופט אױס דער אלטער לעדעדער, און האָט דאָס געבּיהל צוצוגעהן צום זוהן, אַרונטעררײסען פון זײן קלאַפּעלעכעל דעם בּריליאַנטענעם צײכען פון אַ „פרײמױערער", און צו װאַרפען דעם זוהן אין פנים אַרײן.|נײן ! רופט אױס דער אלטער לעדעדער, און האָט דאָס געבּיהל צוצוגעהן צום זוהן, אַרונטעררײסען פון זײן קלאַפּעלעכעל דעם בּריליאַנטענעם צײכען פון אַ „פרײמױערער", און צו װאַרפען דעם זוהן אין פנים אַרײן.
khayim-381|מר.|מר.
khayim-382|נײפעלד איז גאָרנישט אַזאַ גרױסער קױפער, אַן מיר בּאדאַרפען זיך אַזױ נאָך איהם נאָכיאָגען, אַז דו, טאַסע, זאָלסט איהם אַלײן בּאַדינען.|נײפעלד איז גאָרנישט אַזאַ גרױסער קױפער, אַן מיר בּאדאַרפען זיך אַזױ נאָך איהם נאָכיאָגען, אַז דו, טאַסע, זאָלסט איהם אַלײן בּאַדינען.
khayim-383|עס איז נישט שעהן פאַר די אָנגעשטעלטע.|עס איז נישט שעהן פאַר די אָנגעשטעלטע.
khayim-384|און דאַן האָבּען מיר א נײעם סיסטעם אין די בּיזנעס-בישט נאָכצולױפען די „בּײערס" (קױפערס) און צו חנפהנען זײ.|און דאַן האָבּען מיר א נײעם סיסטעם אין די בּיזנעס-בישט נאָכצולױפען די „בּײערס" (קױפערס) און צו חנפהנען זײ.
khayim-385|דאָס איז געװען גוט אַמאָל, װען די בּיזנעס זענען געװען קלײן און מיר האָבּען זיך גענױסיגט אין זײ.|דאָס איז געװען גוט אַמאָל, װען די בּיזנעס זענען געװען קלײן און מיר האָבּען זיך גענױסיגט אין זײ.
khayim-386|דאָס איז אפשר געזוען גוט פאַר דער איסט-סײד, גאָר „לעדערער ענד סאָן" געפינס זיך נישט מער אױף נאָרפאלק סטריט.|דאָס איז אפשר געזוען גוט פאַר דער איסט-סײד, גאָר „לעדערער ענד סאָן" געפינס זיך נישט מער אױף נאָרפאלק סטריט.
khayim-387|„לעדערער ענד סאָן" געפינג|„לעדערער ענד סאָן" געפינג
khayim-388|זיך אױף בּראָדװײ און פאַרנעמט דרײ שטאָק און זײ זענען אײנע פון די פּרינציפּיעלע בּיזנעס אין דער בּראַנזשע.|זיך אױף בּראָדװײ און פאַרנעמט דרײ שטאָק און זײ זענען אײנע פון די פּרינציפּיעלע בּיזנעס אין דער בּראַנזשע.
khayim-389|אונז פּאַסט שױן נישט צו חנפהנען זיך צו אַ מיסטער נײפעלד, װילער ער קױפען איז דאָ אַ אָנגעשטעלטער דערצו, נישט דער שעך אַלײן.|אונז פּאַסט שױן נישט צו חנפהנען זיך צו אַ מיסטער נײפעלד, װילער ער קױפען איז דאָ אַ אָנגעשטעלטער דערצו, נישט דער שעך אַלײן.
khayim-390|דער אַלטער לעדערער האָט אױסגעהערט דעם זוהנס מוסר.|דער אַלטער לעדערער האָט אױסגעהערט דעם זוהנס מוסר.
khayim-391|ער האָט דערפילט, אַז דער זוהן האָט רעכט, און דאָס האָט איהם נאָך מעהר אַרײנגעבּראַכט אין כּעס.|ער האָט דערפילט, אַז דער זוהן האָט רעכט, און דאָס האָט איהם נאָך מעהר אַרײנגעבּראַכט אין כּעס.
khayim-392|ער האָט דערפיהלט, אַז ער האָט נישט װאָס צו ענטפערען דעם זוהן.|ער האָט דערפיהלט, אַז ער האָט נישט װאָס צו ענטפערען דעם זוהן.
khayim-393|איבּערגעבּליבּען איז נאָר פאַרדרוס, פאַרדרוס אױף זיך אַלײן, אױף זײן אָרעמקײט, אױף זײן פאַרלאָרענקײט, אױף זײן דערשלאָגענקײט, צוזאַמענגעקנאָטען מיט אַ שטאַרקער קנאה, װאָס האָט אין איהם געבּרענט אונבּאװוּסט, איבּער דעם זוהנס מעכטיגקײט.|איבּערגעבּליבּען איז נאָר פאַרדרוס, פאַרדרוס אױף זיך אַלײן, אױף זײן אָרעמקײט, אױף זײן פאַרלאָרענקײט, אױף זײן דערשלאָגענקײט, צוזאַמענגעקנאָטען מיט אַ שטאַרקער קנאה, װאָס האָט אין איהם געבּרענט אונבּאװוּסט, איבּער דעם זוהנס מעכטיגקײט.
khayim-394|װאַרפסטו מיך פאָר, אַז איך האָבּ זיך געחנפהט צו מיסטער גײפעלד.|װאַרפסטו מיך פאָר, אַז איך האָבּ זיך געחנפהט צו מיסטער גײפעלד.
khayim-395|יאָ, איך האָבּ זיך געחנפהט ! דאָס גאַנצע לעבּען געחנפהט.|יאָ, איך האָבּ זיך געחנפהט ! דאָס גאַנצע לעבּען געחנפהט.
khayim-396|װײסטו פאַרװאָס? כּדי דו זאָלסט זיך נישט דאַרפען חנפענען, כּדי דו זאָלסט קענען רעדען אַזױ שטאָלץ װי אַ גרױסער פּריץ.|װײסטו פאַרװאָס? כּדי דו זאָלסט זיך נישט דאַרפען חנפענען, כּדי דו זאָלסט קענען רעדען אַזױ שטאָלץ װי אַ גרױסער פּריץ.
khayim-397|פאר אײך אלע האָבּ איך זיך געחנפהט, און דו װאַרפסט עס מיר פאָר, גראָבּער יונג האָט דער אַלטער געקאָכט זיך מיט כּעס.|פאר אײך אלע האָבּ איך זיך געחנפהט, און דו װאַרפסט עס מיר פאָר, גראָבּער יונג האָט דער אַלטער געקאָכט זיך מיט כּעס.
khayim-398|אָל-רײט.|אָל-רײט.
khayim-399|אפשר איז עס דאַמאָלט געװען נױטיג האָט דער זון גערעדט מיט אַ װײכער שטימע, פיהלענדיק, אַז ער איז דער שטארקערער.|אפשר איז עס דאַמאָלט געװען נױטיג האָט דער זון גערעדט מיט אַ װײכער שטימע, פיהלענדיק, אַז ער איז דער שטארקערער.
